fips,T001_001,T002_002,T002_003,T004_002,T004_003,T007A004,T007A005,T007A006,T007A009,T012_001,T012_002,T013_002,T013_003,T013_005,T014_010,T017_001,T017_002,T017_006,T017_009,T151_001,T151_002,T151_003,T152_001,T152_002,T152_003,T030_001,T030_002,T033_001,T033_002,T033_006,T033_007,T034_001,T034_002,T034_006,T034_007,T056A001,T056A004,T056A008,T056A012,T057_001,T095_001,T095_003,T117_001,T117_005,T117_007,T134_001,T134_002,T134_003,T134_004,T134_005,T145_001,T145_002,year
45075,92229,83.382103,1106.10076649004,43554,48675,17544,21302,32554,66158,37.900002,35.799999,31830,57573,826,1729,34590,23017,7649,6128,27311,6548,20763,32364,6018,26346,6217,324,73565,41418,6324,32147,33692,20102,3337,13590,34590,11241,19705,28289,33661,42386,7796,88491,11971,42603,1971,63,845,545,518,91328,18503,2012
45077,119167,240.0592,496.406760185761,59412,59755,19983,24227,46227,89454,34.799999,32.700001,105724,7643,1917,3735,44227,29196,4273,7895,35366,6252,29114,37574,6692,30882,9993,354,97526,57630,6609,39896,48358,30903,3486,17455,44227,10277,21224,33909,41947,51239,7012,110778,12278,65265,4448,262,2168,903,1115,118456,16472,2012
45079,384596,508.00699,757.068255142495,187041,197555,72428,87638,145536,305079,32.799999,31,182806,176294,8794,18412,143212,87925,24828,30817,112176,13231,98945,126884,11707,115177,28314,1233,307365,209183,20328,98182,147801,104990,10134,42811,143212,28043,59574,99005,48420,161660,18448,355366,33443,230912,19869,969,9016,3589,6295,360661,48704,2012
45081,19758,43.637241,452.778425228225,10141,9617,3834,4576,6351,13843,40.400002,39.400002,12700,5331,6,2814,6854,4906,933,1131,6648,1819,4829,6759,1174,5585,919,6,15716,9148,1120,6568,8017,4987,754,3030,6854,1716,3458,5282,39541,9255,2401,19542,2403,10611,1637,29,754,629,225,19567,3970,2012
45083,284540,352.1857,807.926004290367,138037,146503,57324,69347,97208,210821,38,36.700001,208863,58556,5765,16640,106821,74734,15245,17864,89017,17650,71367,98315,17941,80374,17053,937,223339,138038,14810,85301,106788,72001,7708,34787,106821,24815,49641,79490,43421,122623,15802,277080,30108,168503,17174,260,7457,4543,4914,280338,50435,2012
45085,107279,161.3058,665.065827332019,51686,55593,22787,27259,38814,81040,35.599998,33.200001,52527,49957,1363,3551,39347,26964,7263,6765,31736,6067,25669,36729,6043,30686,5967,328,82839,50501,6748,32338,39277,25571,3225,13706,39347,8764,19362,31043,40726,46079,6732,104184,13483,57227,3811,90,1902,696,1123,102926,17377,2012
45087,28804,56.020279,514.170969131903,13733,15071,5327,6551,8858,19995,42.400002,40.799999,19208,8886,39,286,11831,7997,2237,2292,9189,2323,6866,10757,2306,8451,1532,68,23102,12926,2050,10176,10778,6525,1273,4253,11831,3768,6967,9853,32459,14102,2271,28404,4090,14360,170,0,10,27,133,28398,4588,2012
45089,34361,36.782829,934.158805368982,16797,17564,6510,8070,11015,24198,40.599998,37.299999,10842,22814,39,691,11341,7599,2403,2203,11071,2928,8143,12275,2425,9850,2022,38,27314,12694,1506,14620,13226,6052,792,7174,11341,4702,7085,9827,25174,15371,4030,32414,5091,13865,376,0,158,118,100,32513,8506,2012
45091,226576,332.90881,680.594819744339,109238,117338,47941,57669,78210,173881,37.200001,36.5,172103,42450,3138,10125,85805,61167,11391,13050,70173,9841,60332,78193,9520,68673,12814,541,175339,119944,12634,55395,83008,61877,6769,21131,85805,14897,32486,56291,52571,94007,8202,222081,20132,152053,10198,127,4248,2304,3519,224776,32951,2012
46003,2726,3.847975,708.424520885811,1347,1379,626,750,883,1878,41.700001,42,2579,60,17,114,1058,706,39,165,924,157,767,919,88,831,111,3,2052,1387,29,665,1030,754,8,276,1058,179,446,852,46071,1248,190,2615,362,1680,87,0,39,26,22,2622,242,2012
46005,17372,13.80144,1258.7095971101,8737,8635,3336,4028,5476,12129,41,38.299999,15908,86,709,1289,7296,4426,586,1344,5920,1143,4777,5976,757,5219,842,55,13741,9517,345,4224,6850,5049,217,1801,7296,1158,3351,5480,43778,8301,1005,16979,1800,11432,1312,71,913,100,228,17097,2318,2012
46007,3432,2.896914,1184.70874768532,1720,1712,1022,1222,1632,2639,27.799999,27.799999,978,24,13,71,1106,815,241,136,921,232,689,879,144,735,283,28,2375,1307,225,1068,1188,643,104,545,1106,293,583,910,36429,1266,160,3364,460,1325,20,0,0,0,20,3364,953,2012
46009,7041,12.49066,563.70107042967,4036,3005,1084,1389,1888,4753,43.5,40.900002,6344,54,21,209,2523,1687,128,393,2974,406,2568,2179,252,1927,310,15,5837,3062,65,2775,3431,1668,54,1763,2523,612,1241,1947,41139,2927,404,5809,598,3770,91,12,14,11,54,5821,363,2012
46011,31973,40.35944,792.206246515428,16402,15571,5143,6051,15373,25866,26.1,25.6,29916,247,746,639,11660,6787,886,2278,8412,620,7792,8188,551,7637,3590,25,26499,18797,830,7702,13588,10329,518,3259,11660,2446,5188,8691,47093,13104,1444,28490,2588,17776,1319,129,790,197,203,31743,2776,2012
46013,36562,21.34407,1712.98142848538,17890,18672,7019,8457,12312,26053,39.400002,38.299999,34240,286,392,527,15325,9123,1215,3538,11743,1075,10668,12507,955,11552,2112,2,29105,20657,598,8448,14024,10684,339,3340,15325,2801,6260,11225,49504,16746,1421,35195,3311,25567,693,182,262,19,230,36012,2475,2012
46015,5236,6.40693,817.239999567566,2558,2678,1045,1319,1592,3641,41.5,41.299999,4647,0,0,82,2096,1446,242,343,1814,244,1570,1830,180,1650,234,10,4103,2717,87,1386,1960,1399,45,561,2096,418,902,1597,46107,2416,320,5027,740,3184,2,0,0,0,2,5046,452,2012
46017,1950,4.1367512,471.384472823812,987,963,604,726,945,1679,26.4,25.200001,339,9,0,0,566,447,173,70,495,79,416,510,157,353,116,9,1304,860,206,444,658,470,118,188,566,183,337,476,30439,643,77,1948,386,540,9,0,0,9,0,1950,854,2012
46019,10122,4.4988689,2249.8985477925,5036,5086,2069,2528,3345,7070,40.099998,39,9651,47,45,310,4013,2481,286,902,3285,566,2719,3492,271,3221,529,109,7870,4990,277,2880,3876,2529,173,1347,4013,880,2022,3133,38980,4609,596,9922,1167,6076,77,0,13,28,36,10023,1641,2012
46021,1419,1.934094,733.676863367707,682,737,208,286,346,825,50.5,50.799999,1400,0,4,0,652,423,17,116,528,62,466,545,97,448,99,0,1190,710,6,480,583,386,6,197,652,161,338,503,36563,961,309,1407,194,864,17,5,5,6,1,1419,91,2012
46023,9127,8.3162746,1097.48657368297,4508,4619,2221,2687,3377,6466,39,38.099998,5934,18,6,174,3193,2066,368,541,2853,392,2461,2897,458,2439,557,55,6727,4290,358,2437,3361,2456,239,905,3193,795,1627,2555,38475,3856,663,8843,1063,4453,37,0,31,3,3,8912,1454,2012
46025,3653,3.8147309,957.603571908441,1829,1824,701,873,1083,2337,45.400002,44.900002,3499,30,20,66,1368,863,62,246,1284,145,1139,1286,141,1145,240,0,2912,1814,59,1098,1450,967,32,483,1368,280,578,1050,48438,1726,358,3585,384,2434,55,1,38,13,3,3590,342,2012
46027,13966,33.882839,412.18503869516,6890,7076,2068,2523,6821,11256,25.5,25.6,12665,123,245,286,5142,2539,271,1359,3547,128,3419,3598,198,3400,2099,14,11834,7882,550,3952,5724,3930,283,1794,5142,1440,2706,3905,38377,5649,507,11487,1071,6747,342,0,216,100,26,13708,1258,2012
46029,27284,39.62846,688.495125073939,13493,13791,5656,6784,9294,20044,38.200001,36.599998,26054,85,118,429,11593,6991,1045,2234,8720,931,7789,9270,647,8623,1460,85,21254,15258,639,5996,10384,7987,451,2397,11593,2042,4971,8715,46383,12414,821,26928,2377,18567,304,23,100,103,78,27002,2329,2012
46031,4046,1.638261,2469.69187502027,2060,1986,1138,1382,1766,3225,29.799999,29.6,1244,7,8,106,1164,833,212,132,1152,201,951,1128,200,928,305,61,2840,1616,357,1224,1456,918,212,538,1164,443,718,985,29451,1542,378,4000,461,1382,17,0,3,0,14,4046,1028,2012
46033,8219,5.2787361,1557.00158610774,4128,4091,1215,1620,2013,4790,50.5,49.900002,7713,26,2,187,3602,2304,205,645,3058,234,2824,3148,169,2979,412,9,6845,3965,179,2880,3409,2089,118,1320,3602,683,1517,2586,46984,4623,1021,7846,529,5849,57,0,2,4,51,7862,913,2012
46035,19513,44.80027,435.55537709055,9776,9737,3737,4484,6667,13792,38.400002,35.299999,18554,77,62,315,8395,5110,523,1822,6193,758,5435,6653,510,6143,1155,67,15517,10870,255,4647,7675,5800,175,1875,8395,1491,3703,6076,47493,8859,464,18487,1424,13073,298,140,47,22,89,19160,1878,2012
46037,5673,5.5191908,1027.86808896412,2879,2794,1023,1229,1582,3493,47.700001,46.299999,5020,0,18,57,2462,1556,238,399,2030,273,1757,2061,256,1805,267,19,4603,2812,163,1791,2295,1513,79,782,2462,682,1227,1998,40095,3643,1181,5508,434,3449,47,14,19,10,4,5495,808,2012
46039,4376,7.027617,622.686214762385,2256,2120,842,1032,1306,2933,43.599998,42.799999,4315,28,0,93,1796,1233,96,299,1550,257,1293,1520,160,1360,214,0,3468,2413,129,1055,1761,1300,69,461,1796,243,716,1329,47302,2200,404,4316,539,2962,69,0,55,11,3,4318,442,2012
46041,5358,2.3270409,2302.49443626766,2669,2689,1548,1844,2405,4368,29.1,28.1,1156,24,0,115,1734,1217,397,246,1412,306,1106,1541,224,1317,405,64,3716,2400,417,1316,1818,1206,229,612,1734,576,918,1377,34797,2022,288,5228,638,2156,9,3,0,0,6,5299,1793,2012
46043,2992,6.9291019,431.801945028317,1486,1506,544,686,868,1850,48.099998,47.400002,2897,0,0,25,1247,892,78,147,1053,263,790,1071,185,886,156,7,2409,1517,22,892,1194,815,12,379,1247,206,481,913,48836,1450,203,2892,294,1950,28,0,19,0,9,2892,366,2012
46045,4050,3.5969429,1125.95608010539,2111,1939,749,945,1199,2606,45.900002,44,3974,0,13,37,1586,1047,75,261,1432,188,1244,1419,154,1265,207,13,3243,2124,32,1119,1653,1156,19,497,1586,278,601,1126,51379,1939,353,3933,363,2863,27,0,9,7,11,3933,252,2012
46047,7028,4.039278,1739.91512547548,3502,3526,1053,1276,1686,4025,51.200001,50.900002,6318,19,72,185,3110,1725,287,832,2635,225,2410,2707,303,2404,241,51,5837,3183,218,2654,2878,1572,124,1306,3110,949,1730,2425,33703,4180,1070,6714,724,3865,120,13,4,0,103,6802,974,2012
46049,2374,2.4181311,981.750117761163,1175,1199,432,535,736,1543,45.599998,45.099998,2346,0,0,58,941,607,28,176,820,121,699,818,65,753,108,0,1900,1195,29,705,945,665,14,280,941,225,476,732,39714,1177,236,2322,539,1307,22,0,5,0,17,2322,263,2012
46051,7324,10.74755,681.457909457496,3763,3561,1301,1640,2169,4907,45,44.099998,7137,52,7,168,3160,2098,215,553,2561,430,2131,2594,327,2267,379,9,5898,4137,147,1761,3012,2244,100,768,3160,573,1353,2417,46273,3522,362,7181,471,4900,142,19,118,0,5,7188,762,2012
46053,4251,4.188354,1014.95702991674,2173,2078,763,945,1151,2586,48.400002,45.700001,3823,6,10,40,1955,1196,111,387,1529,199,1330,1571,227,1344,116,1,3382,2084,76,1298,1689,1117,30,572,1955,554,1098,1610,36447,2502,547,4197,503,2468,26,0,4,13,9,4197,417,2012
46055,1852,1.022903,1810.5334974525,948,904,314,400,449,1225,48,44.200001,1804,4,7,14,782,542,43,124,664,38,626,739,54,685,86,3,1507,1037,26,470,732,573,22,159,782,155,305,535,48571,1014,232,1793,107,1310,6,0,6,0,0,1793,128,2012
46057,5875,11.5825,507.230865934514,2987,2888,1486,1795,2204,4230,37.400002,35.799999,5730,15,0,144,2049,1493,87,294,1842,265,1577,1829,178,1651,391,31,4321,2880,153,1441,2195,1679,95,516,2049,308,793,1395,50473,2769,720,5715,929,3413,114,22,39,15,38,5751,587,2012
46059,3394,2.3625009,1436.61332176056,1711,1683,584,707,883,2036,49.299999,47.700001,3383,0,2,22,1475,986,67,275,1228,171,1057,1283,122,1161,165,10,2778,1769,27,1009,1385,963,24,422,1475,257,625,1151,45399,1803,328,3339,283,2249,63,3,0,0,60,3339,277,2012
46061,3366,7.7466059,434.512888862806,1698,1668,909,1080,1279,2517,35.599998,35.599998,3305,0,5,38,1051,751,40,134,1049,143,906,1038,107,931,157,46,2371,1660,36,711,1185,957,20,228,1051,140,421,749,53860,1184,133,3361,467,2079,7,0,2,0,5,3361,411,2012
46063,1367,.51172149,2671.37494691095,702,665,233,347,468,1011,40.599998,38.700001,1300,3,0,16,530,402,25,43,460,29,431,439,42,397,112,2,1102,712,10,390,581,413,4,168,530,99,221,379,48036,711,181,1300,102,844,23,11,12,0,0,1318,136,2012
46065,17064,23.01096,741.559821898789,8360,8704,3322,4068,5232,12403,40.599998,38.799999,14478,105,37,348,7048,4404,490,1329,5651,387,5264,6181,446,5735,857,14,13480,9851,271,3629,6390,5007,80,1383,7048,1136,2486,4457,59117,7630,582,16163,1577,11918,238,0,75,64,99,16206,1176,2012
46067,7283,8.9592323,812.904486043951,3587,3696,1341,1691,2072,4502,46.900002,46.099998,7136,2,3,116,2930,1975,210,491,2562,429,2133,2649,452,2197,285,34,5772,3704,83,2068,2861,2015,64,846,2930,655,1369,2224,44153,3365,435,7010,615,4800,75,0,16,26,33,6994,543,2012
46069,1437,1.669912,860.524363819446,710,727,275,338,454,951,42.599998,45,1262,0,9,14,566,375,43,90,488,92,396,495,46,449,100,0,1144,771,31,373,567,400,11,167,566,90,232,388,46694,729,163,1403,71,1083,6,0,0,0,6,1403,143,2012
46071,3067,1.645462,1863.913797284,1548,1519,775,944,1254,2394,33.799999,34.700001,1564,0,2,45,1032,782,85,113,933,96,837,880,118,762,187,32,2233,1473,264,760,1138,856,152,282,1032,205,455,837,43967,1201,169,3020,388,1557,23,0,21,2,0,3039,653,2012
46073,2047,3.8899119,526.2330234734681,1016,1031,312,403,517,1172,49.299999,46.5,1997,0,4,79,895,624,75,169,721,113,608,809,133,676,118,5,1721,1078,23,643,836,572,10,264,895,179,397,706,45587,1162,267,2007,227,1256,57,0,28,14,15,2007,215,2012
46075,1084,1.117897,969.6776355720571,507,577,275,316,398,781,40.200001,47.599998,1025,13,3,2,436,285,42,56,333,29,304,353,30,323,52,0,799,513,26,286,398,263,5,135,436,109,200,339,44531,566,130,1072,193,714,10,0,3,0,7,1084,135,2012
46077,5159,6.1989632,832.236035070433,2604,2555,889,1096,1368,3295,46.799999,46.099998,5049,14,27,83,2319,1559,104,375,1886,209,1677,1905,176,1729,169,12,4185,2670,57,1515,2092,1478,21,614,2319,382,894,1710,50060,2718,399,5035,405,3738,103,0,31,19,53,5033,405,2012
46079,11364,20.174789,563.2772352613219,5729,5635,1985,2401,3876,7901,41.200001,38.299999,10983,70,59,187,4594,2872,294,903,3677,369,3308,3811,284,3527,824,25,9256,6303,281,2953,4672,3334,222,1338,4594,823,2022,3247,46071,5567,973,10694,1005,7270,236,18,141,33,44,11214,855,2012
46081,24063,30.077431,800.03518780782,11974,12089,3785,4685,7889,16528,41.200001,39.200001,22578,69,181,642,10743,6429,924,2361,7914,591,7323,8260,512,7748,1644,49,20000,13370,579,6630,9888,6828,253,3060,10743,2380,4999,7879,43733,12745,2002,23091,2101,15106,518,13,145,195,165,23818,3533,2012
46083,45055,78.047241,577.278572719256,22590,22465,11511,13300,16336,36441,33.200001,32.700001,43245,289,569,622,16849,12833,1536,1871,14153,848,13305,14566,442,14124,1884,38,32811,25659,424,7152,16266,13495,273,2771,16849,1299,4068,8631,73340,17711,862,44624,2110,37203,956,35,365,309,247,44791,2422,2012
46085,3752,2.2851069,1641.93615723316,1988,1764,910,1113,1428,2770,36.799999,33.299999,2174,0,25,3,1397,923,203,221,1175,138,1037,1149,172,977,268,38,2795,1980,223,815,1461,1087,135,374,1397,270,640,1066,46339,1705,308,3702,557,2124,44,0,0,30,14,3731,895,2012
46087,5592,9.7386951,574.204235695301,2809,2783,1192,1434,1740,3808,42.400002,41.599998,5483,5,15,106,2203,1558,159,334,1897,157,1740,1955,129,1826,275,0,4324,3024,91,1300,2168,1672,74,496,2203,332,907,1584,47392,2490,287,5448,635,3780,83,41,29,3,10,5463,468,2012
46089,2485,2.1862609,1136.64378367776,1298,1187,403,498,639,1422,50.099998,48.700001,2463,1,1,48,1059,699,56,163,939,241,698,907,211,696,107,0,2048,1135,22,913,1053,666,20,387,1059,270,581,796,36314,1442,383,2417,229,1431,13,0,1,0,12,2419,206,2012
46091,4631,5.525815,838.066437373455,2464,2167,977,1166,1517,3083,43,37.900002,3950,2,0,303,1701,1024,94,268,1612,239,1373,1502,139,1363,246,7,3602,2347,59,1255,1893,1355,42,538,1701,311,743,1269,44516,2541,840,4550,414,2983,61,13,47,1,0,4567,481,2012
46093,25456,7.3339429,3470.98387791758,13154,12302,5278,6291,8992,19053,36.099998,34.5,23203,208,199,820,10023,7094,810,1409,8232,705,7527,8232,480,7752,1565,24,19982,14080,513,5902,10185,7716,327,2469,10023,1458,3916,7118,50077,11104,1081,24450,1907,17435,338,22,72,127,117,24132,2649,2012
46095,2057,1.573465,1307.3059365526,1020,1037,615,721,887,1515,31.5,31.4,778,0,0,36,654,486,189,73,588,106,482,582,78,504,143,10,1402,851,144,551,702,452,72,250,654,214,377,517,35563,809,155,2019,95,882,3,0,0,0,3,2019,374,2012
46097,2365,4.1468601,570.311040823355,1184,1181,439,534,632,1483,47.099998,43.599998,2305,1,0,20,1071,627,67,216,853,64,789,880,89,791,93,0,1882,1261,41,621,923,660,33,263,1071,248,465,790,47019,1344,273,2291,220,1647,10,0,0,2,8,2321,137,2012
46099,170342,211.0421,807.14717751588,85048,85294,35662,42491,59555,132378,34.700001,33.700001,150083,6490,2764,7096,66900,43013,8016,12723,54787,5445,49342,56000,4701,51299,9161,458,132545,99370,4401,33175,65527,51278,2529,14249,66900,9742,24843,45888,52530,71715,4815,165876,14200,118426,10003,1016,4141,2950,1896,167037,17023,2012
46101,6474,12.46471,519.386326114252,3269,3205,1379,1675,2148,4621,40.299999,39.400002,5251,0,58,116,2644,1868,259,363,2147,220,1927,2179,176,2003,365,23,5007,3692,186,1315,2488,2026,100,462,2644,329,904,1864,50949,2823,179,6413,788,4072,103,15,37,22,29,6421,654,2012
46103,101240,36.462471,2776.55328132794,50518,50722,20926,24907,34553,74907,36.700001,35.200001,84667,1039,1147,4131,40543,26098,4492,7504,32459,2976,29483,34228,2917,31311,5057,311,78844,55238,3385,23606,38941,28827,1832,10114,40543,6726,16175,28542,50253,44969,4426,98431,9119,65547,1923,88,619,309,907,98427,13371,2012
46105,2890,1.006801,2870.47843619353,1494,1396,524,622,729,1722,49.5,47.900002,2814,0,0,25,1307,796,35,233,1069,165,904,1092,113,979,82,7,2310,1458,22,852,1148,824,16,324,1307,356,712,1018,37521,1773,466,2854,340,1707,20,0,3,10,7,2854,375,2012
46107,2327,2.7022331,861.139557403355,1113,1214,354,451,567,1359,50.200001,48.799999,2281,0,8,0,991,665,61,191,822,113,709,938,119,819,93,9,1929,1221,5,708,916,637,3,279,991,199,444,776,45511,1582,591,2252,171,1593,15,0,7,0,8,2262,175,2012
46109,10158,9.225811,1101.04143185219,5076,5082,2357,2885,3656,7067,39.700001,39.5,6194,57,20,135,3615,2482,350,433,3244,496,2748,3258,332,2926,503,25,7537,4701,362,2836,3788,2612,212,1176,3615,756,1714,2706,42893,4909,1294,9963,1141,5772,89,0,37,3,49,9995,2199,2012
46111,2357,4.1400218,569.3205929911639,1225,1132,420,520,715,1549,45.799999,45.099998,2318,0,7,42,1004,639,45,169,833,132,701,809,60,749,129,26,1913,1212,25,701,983,632,15,351,1004,205,438,770,46200,1140,136,2318,235,1646,35,0,10,7,18,2315,229,2012
46113,13683,6.5347028,2093.89775087761,6542,7141,4328,5300,7227,11854,23.5,22.4,486,18,2,347,2829,2354,1232,176,3003,551,2452,3453,789,2664,1311,256,9112,4500,1046,4612,4249,2110,636,2139,2829,977,1913,2514,26282,3580,751,13449,2626,3182,3,0,2,0,1,13545,5737,2012
46115,6483,4.31072,1503.92512706623,3284,3199,1259,1590,2026,4281,44.200001,42.599998,6326,9,0,78,2631,1659,130,495,2197,354,1843,2260,214,2046,341,3,5104,3129,55,1975,2584,1682,40,902,2631,547,1137,1916,46884,3149,518,6264,614,4116,64,11,14,4,35,6276,528,2012
46117,2940,2.0354021,1444.43223057404,1488,1452,516,628,814,1898,43.5,42.799999,2575,0,0,41,1268,849,113,181,1060,132,928,1066,66,1000,158,3,2408,1779,47,629,1215,974,18,241,1268,197,435,861,56553,1423,155,2906,147,2128,10,0,0,0,10,2940,321,2012
46119,1382,1.372642,1006.81737830446,762,620,247,305,390,900,47.200001,48.200001,1317,0,0,20,576,381,36,69,562,44,518,430,48,382,82,6,1129,802,22,327,637,515,11,122,576,77,208,381,51563,773,197,1369,101,1049,37,19,13,2,3,1382,104,2012
46121,9711,6.993598,1388.55557323046,4824,4887,3376,3962,5108,8321,22.9,21.799999,1014,20,68,270,2662,2032,983,221,2186,477,1709,2417,508,1909,713,100,6138,3864,1022,2274,2965,1898,619,1067,2662,991,1693,2357,30972,3142,480,9572,1015,2745,76,0,15,17,44,9657,3500,2012
46123,5608,3.477946,1612.44590785749,2793,2815,1013,1317,1575,3734,44,39.599998,4650,44,19,13,2528,1727,310,432,1948,304,1644,2085,208,1877,272,11,4454,3107,129,1347,2150,1630,82,520,2528,594,1225,1974,40920,3070,542,5478,681,3297,34,7,0,11,16,5488,962,2012
